orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
D-1435,all,49,29,3396,2756,33,81408,0,0,0,0,0,D,11,Alveolar fibroblast 2,50,30,2,2,2_5,DC
D-1437,all,47,25,2701,3638,23,67534,0,0,0,0,0,D,6,Capillary 1 cell,50,25,2,2,2_1,Capillary
D-1438,all,168,32,2950,2791,33,75545,6567,433,6134,0.06593574,0.9340643,D,18,Alveolar type 1 cell,51,11,6,6,6,AT1
D-1443,all,101,20,2579,2713,23,76021,0,0,0,0,0,D,71,Alveolar type 2 cell,57,20,1,1,1_3,AT2
D-1447,all,43,21,3179,3404,19,86928,0,0,0,0,0,D,10,Alveolar fibroblast 1,43,21,2,2,2_1,Capillary
D-1451,all,42,25,2761,2770,19,55486,0,0,0,0,0,D,14,Pericyte,44,25,5,5,5_1,Pericyte
D-1452,all,12,8,2744,3426,26,39045,0,0,0,0,0,D,4,Secondary crest myofibroblast,32,9,3,3,3_2,SMC
D-1453,all,33,24,3129,3194,18,27238,0,0,0,0,0,D,4,Capillary 1 cell,38,24,2,2,2_3,Vein
D-1454,all,31,22,2659,2628,19,73622,0,0,0,0,0,D,11,Pericyte,40,22,5,5,5_3,Pericyte
D-1455,all,63,12,3622,3173,14,51138,0,0,0,0,0,D,54,Alveolar type 2 cell,51,12,1,1,1_1,AT2
D-1456,all,113,33,3601,3211,25,97676,0,0,0,0,0,D,77,Alveolar type 2 cell,49,19,1,1,1_3,AT2
D-1458,all,36,23,3693,2600,30,67661,0,0,0,0,0,D,11,Alveolar macrophage,41,23,3,3,3_4,AdventitialFib
D-1459,all,18,15,2138,3159,32,75417,0,0,0,0,0,D,2,Inflammatory monocyte,39,16,1,1,1_4_1,AlveolarFib
D-1460,all,37,21,3065,3365,29,57929,0,0,0,0,0,D,5,Arterial endothelial cell,42,22,2,2,2_4,Artery
D-1461,all,33,25,2465,3056,13,48479,0,0,0,0,0,D,6,Capillary 1 cell,37,25,2,2,2_1,Capillary
D-1462,all,47,30,3403,3709,13,104818,0,0,0,0,0,D,14,Alveolar fibroblast 1,50,31,3,3,3_1,SMC
D-1463,all,121,36,3201,3539,22,89582,2020,2501,0,1,0,D,68,Sox9+/Id2+ epithelial cell,47,22,5,5,5_1,Pericyte
D-1464,all,57,32,2802,3096,14,82094,0,0,0,0,0,D,11,Arterial endothelial cell,55,32,2,2,2_4,Artery
D-1465,all,17,12,3733,2632,26,51526,0,0,0,0,0,D,2,Alveolar fibroblast 1,36,13,1,1,1_5_2,AlveolarFib
D-1468,all,82,24,2323,2313,19,59097,105,0,105,0,1,D,54,Alveolar fibroblast 1,52,24,2,2,2_6,pDC
D-1469,all,46,22,3024,3619,23,77562,0,0,0,0,0,D,6,Sox9+/Id2+ epithelial cell,46,22,2,2,2_3,Vein
D-1471,all,60,20,3514,2870,28,70881,0,0,0,0,0,D,5,Alveolar type 1 cell,52,20,6,6,6,AT1
D-1473,all,17,14,1958,3222,20,47376,0,0,0,0,0,D,7,Interstitial macrophage,33,14,3,3,3_4,AdventitialFib
D-1474,all,33,20,2219,3748,13,58382,0,0,0,0,0,D,13,Alveolar fibroblast 1,37,20,1,1,1_5_1,LymphaticEndo
D-1477,all,31,23,2649,2949,34,74688,0,0,0,0,0,D,7,Capillary 1 cell,38,23,2,2,2_6,pDC
D-1478,all,80,28,2801,2729,27,65560,223633,294018,37760,0.886189,0.113811,D,18,Alveolar fibroblast 1,57,28,1,1,1_5_1,LymphaticEndo
D-1481,all,44,27,3105,2747,31,51522,23325,7148,21630,0.2483842,0.7516158,D,8,Venous endothelial cell,45,27,2,2,2_3,Vein
D-1483,all,36,8,2115,2912,36,41144,0,0,0,0,0,D,32,Alveolar type 2 cell,45,8,1,1,1_3,AT2
D-1485,all,28,18,3673,3620,23,69264,0,0,0,0,0,D,3,Endothelial progenitor cell,40,18,2,2,2_3,Vein
D-1486,all,22,8,2609,2365,36,22225,0,0,0,0,0,D,19,Alveolar type 2 cell,43,8,1,1,1_3,AT2
D-1488,all,22,13,3020,3665,29,43582,0,0,0,0,0,D,9,Alveolar fibroblast 1,40,14,3,3,3_1,SMC
D-1489,all,90,34,2633,3522,19,67915,476,0,476,0,1,D,18,Alveolar type 1 cell,60,33,6,6,6,AT1
D-1490,all,30,12,2360,2869,15,55876,7454,2516,4938,0.3375369,0.6624631,D,5,Sox9+/Id2+ epithelial cell,42,12,2,2,2_3,Vein
D-1492,all,29,11,3023,2806,9,30861,0,0,0,0,0,D,3,Capillary 2 cell,42,12,2,2,2_2,InflamMac
D-1493,all,42,20,2643,2593,30,34283,0,0,0,0,0,D,10,Alveolar type 1 cell,45,20,6,6,6,AT1
D-1494,all,41,22,2479,2152,33,57680,0,0,0,0,0,D,14,Proliferative mesenchymal progenitor cell,42,21,1,1,1_5_1,LymphaticEndo
D-1495,all,52,34,3353,3308,12,69086,0,0,0,0,0,D,11,B cell,52,34,9,9,9,Bcell
D-1496,all,31,14,2810,3608,20,70184,0,0,0,0,0,D,19,Ciliated cell,41,14,1,1,1_1,AT2
D-1499,all,22,16,2579,3326,37,43208,0,0,0,0,0,D,3,B cell,41,16,7,7,7_3,Tcell (CD8)
D-1500,all,47,28,2154,2930,22,89901,0,0,0,0,0,D,15,Alveolar fibroblast 1,49,29,2,2,2_4,Artery
D-1501,all,78,43,2918,2219,34,67351,0,0,0,0,0,D,12,Alveolar fibroblast 1,57,43,6,6,6,AT1
D-1502,all,50,15,2977,2992,29,37335,118265,46353,64033,0.4199174,0.5800826,D,4,Alveolar fibroblast 1,50,16,2,2,2_4,Artery
D-1504,all,34,24,3717,2058,30,55220,0,0,0,0,0,D,14,Sox9+/Id2+ epithelial cell,40,24,5,5,5_3,Pericyte
D-1506,all,49,24,2326,2233,18,65169,0,0,0,0,0,D,26,AT1/AT2,49,24,2,2,2_6,pDC
D-1507,all,41,25,2745,2006,13,70451,0,0,0,0,0,D,9,Alveolar fibroblast 1,42,26,2,2,2_1,Capillary
D-1508,all,58,36,2224,2944,23,112574,0,0,0,0,0,D,19,B cell,57,36,9,9,9,Bcell
D-1509,all,64,29,2990,3479,28,96718,0,0,0,0,0,D,21,Arterial endothelial cell,55,29,2,2,2_4,Artery
D-1511,all,83,45,2989,3683,26,85483,0,0,0,0,0,D,10,Inflammatory monocyte,62,46,3,3,3_1,SMC
D-1512,all,31,21,3022,3264,19,41741,0,0,0,0,0,D,7,Sox9+/Id2+ epithelial cell,39,21,2,2,2_1,Capillary
D-1514,all,13,10,3619,3275,38,26659,0,0,0,0,0,D,3,B cell,31,10,9,9,9,Bcell
D-1515,all,33,21,3084,3314,26,58536,0,0,0,0,0,D,14,Vascular smooth muscle cell,40,21,3,3,3_2,SMC
D-1516,all,11,9,3741,3085,6,20355,0,0,0,0,0,D,2,Alveolar fibroblast 1,32,10,2,2,2_2,InflamMac
D-1517,all,82,24,2341,2828,29,91729,0,0,0,0,0,D,14,Alveolar type 1 cell,54,24,6,6,6,AT1
D-1519,all,84,26,2115,3030,23,126501,0,0,0,0,0,D,50,Alveolar type 2 cell,53,26,1,1,1_1,AT2
D-1521,all,33,19,2589,2853,25,63584,0,0,0,0,0,D,9,Alveolar macrophage,42,19,8,8,8_1,AlveolarMac
D-1523,all,9,8,3720,3622,35,35635,0,0,0,0,0,D,2,Capillary 1 cell,25,9,2,2,2_3,Vein
D-1525,all,102,32,2432,2202,24,89075,0,0,0,0,0,D,23,Alveolar type 1 cell,58,26,6,6,6,AT1
D-1526,all,22,15,3043,2904,35,36025,0,0,0,0,0,D,5,Venous endothelial cell,42,15,3,3,3_4,AdventitialFib
D-1527,all,110,13,2433,2083,28,68212,0,0,0,0,0,D,98,Alveolar type 2 cell,51,10,1,1,1_1,AT2
D-1528,all,12,9,2819,3467,39,13589,0,0,0,0,0,D,3,Alveolar fibroblast 1,29,9,2,2,2_6,pDC
D-1529,all,225,34,2843,2754,22,109105,1280896,760827,435827,0.6357953,0.3642047,D,12,Arterial endothelial cell,56,11,2,2,2_3,Vein
D-1531,all,20,13,2549,3714,15,41727,0,0,0,0,0,D,6,Alveolar fibroblast 1,39,13,2,2,2_1,Capillary
D-1535,all,87,15,2836,2358,7,36958,0,0,0,0,0,D,73,Alveolar type 2 cell,54,14,1,1,1_3,AT2
D-1537,all,68,30,2905,2171,15,61779,0,0,0,0,0,D,18,Alveolar type 1 cell,56,30,7,7,7_2,PatrolMac
D-1539,all,68,20,3625,3654,21,94399,0,0,0,0,0,D,54,Alveolar type 2 cell,54,21,1,1,1_1,AT2
D-1540,all,25,17,2835,3077,13,58625,0,0,0,0,0,D,11,Pericyte,45,17,3,3,3_2,SMC
D-1542,all,45,27,3651,2586,19,81761,0,0,0,0,0,D,5,Endothelial progenitor cell,45,27,3,3,3_4,AdventitialFib
D-1544,all,31,23,3459,3255,21,45682,0,0,0,0,0,D,5,Capillary 1 cell,37,23,3,3,3_4,AdventitialFib
D-1545,all,59,19,3709,2276,16,74667,0,0,0,0,0,D,32,Alveolar fibroblast 1,54,20,3,3,3_1,SMC
D-1546,all,33,23,2483,2969,25,90717,0,0,0,0,0,D,4,Alveolar fibroblast 1,39,23,5,5,5_3,Pericyte
D-1551,all,119,58,3234,2758,20,130540,0,0,0,0,0,D,20,Alveolar type 2 cell,42,32,2,2,2_1,Capillary
D-1554,all,55,17,3706,3336,19,99650,0,0,0,0,0,D,30,Sox9+/Id2+ epithelial cell,53,17,1,1,1_1,AT2
D-1556,all,18,10,2202,2077,26,39893,0,0,0,0,0,D,5,Alveolar fibroblast 1,39,12,2,2,2_4,Artery
D-1558,all,18,13,1970,3169,37,29882,0,0,0,0,0,D,2,Sox9+/Id2+ epithelial cell,36,14,1,1,1_6_2,Neutrophil
D-1560,all,31,16,2330,2941,32,75403,0,0,0,0,0,D,16,Alveolar type 2 cell,41,17,3,3,3_5,SMC
D-1562,all,44,16,2985,2817,14,45501,1056,0,1056,0,1,D,8,Sox9+/Id2+ epithelial cell,46,15,2,2,2_1,Capillary
D-1563,all,40,21,2981,2203,9,34580,0,0,0,0,0,D,10,Capillary 1 cell,42,21,2,2,2_3,Vein
D-1565,all,16,9,2446,2911,38,43116,0,0,0,0,0,D,4,Capillary 1 cell,36,10,2,2,2_1,Capillary
D-1566,all,24,12,2950,3593,36,51935,0,0,0,0,0,D,12,Pericyte,41,12,5,5,5_1,Pericyte
D-1567,all,59,31,2366,2335,20,88799,0,0,0,0,0,D,18,Alveolar fibroblast 1,56,31,2,2,2_3,Vein
D-1568,all,56,37,3044,3286,22,63214,0,0,0,0,0,D,16,Vascular smooth muscle cell,55,37,3,3,3_2,SMC
D-1569,all,19,13,3579,3710,34,53536,0,0,0,0,0,D,3,Proliferative mesenchymal progenitor cell,38,14,1,1,1_5_1,LymphaticEndo
D-1570,all,27,17,3751,3414,21,55102,0,0,0,0,0,D,5,Alveolar type 1 cell,42,18,3,3,3_1,SMC
D-1572,all,234,32,3008,2749,23,111981,795730,759816,35914,0.9548666,0.0451334,D,89,Alveolar type 2 cell,52,6,1,1,1_1,AT2
D-1573,all,138,36,2797,2770,22,88682,95728,7343,81233,0.08290056,0.9170994,D,26,Sox9+/Id2+ epithelial cell,49,14,6,6,6,AT1
D-1579,all,45,22,2982,3201,21,75795,0,0,0,0,0,D,5,Vascular smooth muscle cell,45,22,3,3,3_2,SMC
D-1580,all,45,30,2639,2390,23,56144,0,0,0,0,0,D,24,Inflammatory monocyte,50,32,2,2,2_5,DC
D-1581,all,21,15,2601,3144,36,34826,0,0,0,0,0,D,5,Alveolar fibroblast 1,36,15,5,5,5_3,Pericyte
D-1583,all,16,8,2155,2047,16,29350,0,0,0,0,0,D,2,Proliferative mesenchymal progenitor cell,31,8,1,1,1_2_1,Tcell (CD4)
D-1584,all,74,38,2646,3281,27,124887,0,0,0,0,0,D,19,Arterial endothelial cell,57,38,2,2,2_4,Artery
D-1585,all,17,13,3640,2986,15,67725,0,0,0,0,0,D,7,Pericyte,37,13,2,2,2_6,pDC
D-1586,all,34,19,3623,2284,38,38355,0,0,0,0,0,D,5,Endothelial progenitor cell,45,21,2,2,2_5,DC
D-1587,all,65,36,3538,3628,21,145119,2443,0,2443,0,1,D,21,Alveolar macrophage,58,36,8,8,8_1,AlveolarMac
D-1588,all,42,20,2317,2783,27,45981,0,0,0,0,0,D,8,CD8+ T cell,44,21,2,2,2_2,InflamMac
D-1591,all,29,23,3601,2935,14,77447,0,0,0,0,0,D,5,CD4+ T cell,38,24,1,1,1_6_2,Neutrophil
D-1592,all,24,16,2513,2494,27,77919,0,0,0,0,0,D,3,Capillary 1 cell,44,16,2,2,2_1,Capillary
D-1593,all,24,16,2537,3161,35,42609,0,0,0,0,0,D,7,Arterial endothelial cell,45,18,2,2,2_4,Artery
D-1594,all,28,12,2467,2047,10,30094,0,0,0,0,0,D,10,Alveolar type 1 cell,42,12,6,6,6,AT1
D-1595,all,54,32,3649,2377,25,80668,0,0,0,0,0,D,8,Inflammatory monocyte,53,32,7,7,7_2,PatrolMac
D-1596,all,35,17,2342,3760,9,40571,0,0,0,0,0,D,15,Pericyte,39,17,5,5,5_1,Pericyte
D-1597,all,31,14,3670,3680,30,61241,0,0,0,0,0,D,9,Sox9+/Id2+ epithelial cell,42,15,2,2,2_3,Vein
D-1598,all,21,12,2774,2099,13,37291,0,0,0,0,0,D,11,Airway smooth muscle cell,38,13,3,3,3_1,SMC
D-1599,all,11,10,2891,3114,8,23722,0,0,0,0,0,D,4,Sox9+/Id2+ epithelial cell,31,10,5,5,5_1,Pericyte
D-1600,all,55,32,2835,3642,18,84408,0,0,0,0,0,D,14,Pericyte,53,32,7,7,7_2,PatrolMac
D-1602,all,43,32,3657,2428,17,90114,0,0,0,0,0,D,9,Alveolar fibroblast 1,43,32,2,2,2_4,Artery
D-1603,all,10,9,2862,3520,34,20758,0,0,0,0,0,D,3,Interstitial macrophage,23,9,8,8,8_3,InterstitialMac
D-1605,all,59,16,2173,2968,10,49850,0,0,0,0,0,D,41,Venous endothelial cell,52,16,1,1,1_1,AT2
D-1608,all,45,28,3079,2238,8,20393,123,0,123,0,1,D,10,Capillary 1 cell,45,28,2,2,2_1,Capillary
D-1609,all,67,42,2949,2258,31,97511,0,0,0,0,0,D,12,Arterial endothelial cell,59,42,2,2,2_4,Artery
D-1610,all,27,22,2217,3801,8,34005,0,0,0,0,0,D,4,CD8+ T cell,36,23,2,2,2_2,InflamMac
D-1611,all,12,9,2609,3651,38,29176,0,0,0,0,0,D,2,Endothelial progenitor cell,32,9,3,3,3_4,AdventitialFib
D-1614,all,49,25,2461,3654,21,96243,0,0,0,0,0,D,4,Capillary 1 cell,48,24,2,2,2_1,Capillary
D-1616,all,23,12,3058,2214,8,23851,0,0,0,0,0,D,10,Capillary 1 cell,44,12,2,2,2_1,Capillary
D-1617,all,13,10,3748,3054,8,26771,0,0,0,0,0,D,2,Inflammatory monocyte,34,10,3,3,3_4,AdventitialFib
D-1618,all,53,19,2614,2933,19,44819,0,0,0,0,0,D,3,Alveolar type 1 cell,50,19,6,6,6,AT1
D-1620,all,203,29,2939,2954,28,101076,584167,405699,66672,0.8588567,0.1411433,D,11,Capillary 1 cell,57,11,2,2,2_6,pDC
D-1621,all,14,14,2565,3689,31,28898,0,0,0,0,0,D,3,Capillary 1 cell,30,14,2,2,2_1,Capillary
D-1622,all,7,5,2917,3493,41,9720,0,0,0,0,0,D,5,Alveolar fibroblast 1,18,7,1,1,1_5_1,LymphaticEndo
D-1626,all,14,11,2197,2898,31,25256,0,0,0,0,0,D,5,Alveolar fibroblast 1,34,12,3,3,3_1,SMC
D-1628,all,56,26,2781,3448,23,70705,0,0,0,0,0,D,17,Vascular smooth muscle cell,54,26,3,3,3_6,SCMF
D-1629,all,29,20,2323,2751,27,44736,0,0,0,0,0,D,11,Sox9+/Id2+ epithelial cell,37,20,9,9,9,Bcell
D-1630,all,68,44,3203,2817,24,103177,126172,27247,98925,0.2159512,0.7840488,D,15,Alveolar macrophage,60,44,3,3,3_4,AdventitialFib
D-1631,all,7,6,3555,3180,5,7682,0,0,0,0,0,D,4,Sox9+/Id2+ epithelial cell,30,8,3,3,3_1,SMC
D-1632,all,52,31,2831,3520,18,59795,0,0,0,0,0,D,24,Interstitial macrophage,52,31,8,8,8_3,InterstitialMac
D-1633,all,7,3,3050,3681,22,31926,0,0,0,0,0,D,3,Mesothelial cell,21,6,3,3,3_3,AdventitialFib
D-1634,all,94,36,2720,3076,21,117697,0,0,0,0,0,D,27,Venous endothelial cell,63,36,3,3,3_4,AdventitialFib
D-1635,all,31,20,2541,2534,20,87816,0,0,0,0,0,D,6,Capillary 2 cell,40,19,2,2,2_1,Capillary
D-1637,all,43,6,2505,2223,11,29342,0,0,0,0,0,D,41,Alveolar type 2 cell,47,6,1,1,1_3,AT2
D-1640,all,6,4,2688,2370,40,12511,0,0,0,0,0,D,4,B cell,16,7,9,9,9,Bcell
D-1641,all,42,28,2278,3552,21,76299,0,0,0,0,0,D,8,Alveolar fibroblast 1,48,29,1,1,1_5_1,LymphaticEndo
D-1642,all,25,9,3077,2174,35,22323,0,0,0,0,0,D,15,Sox9+/Id2+ epithelial cell,45,9,1,1,1_1,AT2
D-1645,all,29,21,3682,3527,21,83006,0,0,0,0,0,D,10,B cell,35,21,9,9,9,Bcell
D-1646,all,55,27,3015,2936,30,49248,18999,552,17304,0.03091398,0.969086,D,4,Alveolar fibroblast 1,52,26,1,1,1_5_1,LymphaticEndo
D-1649,all,47,31,2475,2109,21,76783,0,0,0,0,0,D,18,Sox9+/Id2+ epithelial cell,47,31,1,1,1_5_2,AlveolarFib
D-1650,all,61,22,2794,3581,29,55644,0,0,0,0,0,D,42,Sox9+/Id2+ epithelial cell,54,22,1,1,1_1,AT2
D-1651,all,26,18,3749,2305,7,36579,0,0,0,0,0,D,7,Alveolar fibroblast 1,38,19,3,3,3_1,SMC
D-1652,all,230,35,3221,3348,17,81936,53352,34480,18872,0.6462738,0.3537262,D,45,Alveolar type 2 cell,56,13,1,1,1_3,AT2
D-1655,all,11,9,2647,3196,36,25289,0,0,0,0,0,D,3,Pericyte,29,9,5,5,5_1,Pericyte
D-1656,all,53,32,3326,3395,32,97044,0,0,0,0,0,D,11,B cell,48,31,2,2,2_1,Capillary
D-1657,all,26,19,2195,2042,17,58640,0,0,0,0,0,D,12,Alveolar fibroblast 1,42,20,3,3,3_5,SMC
D-1658,all,39,20,2899,3601,23,81415,0,0,0,0,0,D,22,Alveolar type 2 cell,42,20,2,2,2_6,pDC
D-1661,all,63,43,2707,2198,31,80664,0,0,0,0,0,D,15,Alveolar fibroblast 1,59,44,2,2,2_5,DC
D-1662,all,29,16,2362,2140,11,46743,0,0,0,0,0,D,6,AT1/AT2,39,16,6,6,6,AT1
D-1663,all,23,19,2715,3398,33,48802,0,0,0,0,0,D,8,Pericyte,43,19,5,5,5_1,Pericyte
D-1664,all,21,12,2602,2677,33,44079,0,0,0,0,0,D,9,Sox9+/Id2+ epithelial cell,38,12,2,2,2_1,Capillary
D-1668,all,11,9,2400,2306,36,27235,0,0,0,0,0,D,2,Proliferative mesenchymal progenitor cell,30,10,3,3,3_1,SMC
D-1669,all,65,39,2877,2685,18,82651,0,0,0,0,0,D,23,Alveolar macrophage,61,39,7,7,7_4,PatrolMac
D-1670,all,20,13,2616,3189,14,62085,0,0,0,0,0,D,9,Vascular smooth muscle cell,37,13,3,3,3_6,SCMF
D-1673,all,70,34,2932,1999,29,64216,0,0,0,0,0,D,26,Pericyte,58,34,5,5,5_1,Pericyte
D-1674,all,44,24,2710,2721,36,66763,0,0,0,0,0,D,11,Capillary 1 cell,44,24,6,6,6,AT1
D-1675,all,71,43,3105,3368,24,128417,0,0,0,0,0,D,30,Arterial endothelial cell,57,43,3,3,3_2,SMC
D-1676,all,41,17,2658,2366,27,38459,0,0,0,0,0,D,27,Alveolar type 2 cell,43,17,1,1,1_1,AT2
D-1677,all,39,23,2382,2114,16,45080,0,0,0,0,0,D,4,Sox9+/Id2+ epithelial cell,42,24,2,2,2_2,InflamMac
D-1678,all,85,24,2759,3622,17,67068,0,0,0,0,0,D,68,Sox9+/Id2+ epithelial cell,56,24,1,1,1_1,AT2
D-1679,all,44,27,2510,3070,20,106210,0,0,0,0,0,D,7,Alveolar type 1 cell,44,27,6,6,6,AT1
D-1682,all,11,9,3721,2975,39,26609,0,0,0,0,0,D,2,Proliferative mesenchymal progenitor cell,31,10,3,3,3_1,SMC
D-1683,all,33,25,1996,3380,33,78291,0,0,0,0,0,D,11,Alveolar macrophage,37,27,2,2,2_5,DC
D-1684,all,18,11,2628,3230,29,38745,0,0,0,0,0,D,10,Vascular smooth muscle cell,37,11,3,3,3_2,SMC
D-1686,all,30,17,3582,2964,31,38861,0,0,0,0,0,D,6,Alveolar type 1 cell,38,17,6,6,6,AT1
D-1693,all,148,21,2319,2895,32,90479,0,0,0,0,0,D,123,Alveolar type 2 cell,51,12,1,1,1_3,AT2
D-1695,all,25,14,2488,2076,7,20184,0,0,0,0,0,D,10,Alveolar type 1 cell,44,14,6,6,6,AT1
D-1699,all,61,33,3069,2714,30,85202,27163,6204,20900,0.2288961,0.7711039,D,10,Pericyte,57,33,5,5,5_3,Pericyte
D-1702,all,43,21,2585,2922,16,42582,0,0,0,0,0,D,6,Alveolar type 1 cell,45,21,6,6,6,AT1
D-1703,all,15,11,2680,2680,19,33493,0,0,0,0,0,D,7,Arterial endothelial cell,33,12,2,2,2_4,Artery
D-1704,all,8,6,2617,2720,39,11330,0,0,0,0,0,D,3,Neutrophil,24,8,1,1,1_5_1,LymphaticEndo
D-1706,all,11,8,2695,3617,6,11091,0,0,0,0,0,D,6,Pericyte,26,8,5,5,5_1,Pericyte
D-1707,all,42,16,2672,2583,32,33155,0,0,0,0,0,D,5,Alveolar type 1 cell,44,16,6,6,6,AT1
D-1708,all,9,6,2418,2341,37,23593,0,0,0,0,0,D,3,B cell,23,7,9,9,9,Bcell
D-1710,all,31,21,2441,2121,28,42429,0,0,0,0,0,D,5,Arterial endothelial cell,40,21,2,2,2_4,Artery
D-1711,all,77,28,2871,3470,20,91545,0,0,0,0,0,D,15,Arterial endothelial cell,53,28,2,2,2_1,Capillary
D-1712,all,13,11,2106,2014,40,33006,0,0,0,0,0,D,3,Alveolar fibroblast 2,31,11,3,3,3_3,AdventitialFib
D-1713,all,8,5,2050,3173,11,26591,36920,31755,9503,0.7696689,0.2303311,D,6,Secondary crest myofibroblast,17,7,3,3,3_6,SCMF
D-1715,all,68,24,2855,3591,22,57424,0,0,0,0,0,D,37,Alveolar type 2 cell,53,24,1,1,1_1,AT2
D-1720,all,67,26,3700,2664,18,111374,0,0,0,0,0,D,12,Alveolar type 1 cell,54,26,6,6,6,AT1
D-1722,all,100,24,2350,2281,22,65641,0,0,0,0,0,D,76,Alveolar type 2 cell,58,23,1,1,1_1,AT2
D-1724,all,31,17,2395,2859,25,75983,0,0,0,0,0,D,7,Pericyte,40,17,5,5,5_1,Pericyte
D-1729,all,39,9,3735,3344,33,56016,0,0,0,0,0,D,34,Sox9+/Id2+ epithelial cell,45,9,1,1,1_1,AT2
D-1730,all,11,8,2659,2752,32,20148,0,0,0,0,0,D,2,Alveolar fibroblast 1,35,8,2,2,2_3,Vein
D-1732,all,28,23,3158,3265,30,40567,0,0,0,0,0,D,6,Capillary 1 cell,41,23,2,2,2_1,Capillary
D-1733,all,43,22,2312,2169,27,79365,0,0,0,0,0,D,8,Capillary 1 cell,43,21,2,2,2_1,Capillary
D-1734,all,45,23,3720,2011,16,37232,0,0,0,0,0,D,7,Inflammatory monocyte,45,23,3,3,3_4,AdventitialFib
D-1735,all,12,6,3412,3766,30,27469,0,0,0,0,0,D,3,Alveolar fibroblast 1,34,6,2,2,2_1,Capillary
D-1737,all,13,11,2485,2304,40,32151,0,0,0,0,0,D,2,Alveolar type 1 cell,32,11,3,3,3_4,AdventitialFib
D-1738,all,29,17,2296,2330,12,31963,0,0,0,0,0,D,10,Alveolar type 2 cell,38,17,1,1,1_3,AT2
D-1739,all,34,18,2646,3481,33,51869,0,0,0,0,0,D,8,Inflammatory monocyte,42,18,2,2,2_3,Vein
D-1740,all,28,21,2009,3205,20,133873,149265,117710,38000,0.7559566,0.2440434,D,5,Alveolar fibroblast 1,37,21,3,3,3_4,AdventitialFib
D-1745,all,14,5,2479,1981,10,14603,0,0,0,0,0,D,11,Sox9+/Id2+ epithelial cell,40,6,2,2,2_1,Capillary
D-1748,all,53,8,3170,3539,14,28256,3446,1885,651,0.7432965,0.2567035,D,29,Alveolar type 2 cell,50,8,1,1,1_1,AT2
D-1749,all,64,34,2839,2711,19,67043,18987,0,2236,0,1,D,17,Interstitial macrophage,56,34,8,8,8_3,InterstitialMac
D-1750,all,9,5,2610,2750,35,17918,0,0,0,0,0,D,6,Sox9+/Id2+ epithelial cell,33,6,1,1,1_1,AT2
D-1751,all,33,12,2018,3240,23,84011,286541,38830,236928,0.1408119,0.8591881,D,26,Alveolar type 1 cell,43,12,6,6,6,AT1
D-1752,all,31,18,2714,2653,25,51204,0,0,0,0,0,D,4,Alveolar type 1 cell,43,19,3,3,3_2,SMC
D-1754,all,22,14,2801,2108,20,39171,0,0,0,0,0,D,8,Proliferative mesenchymal progenitor cell,43,15,3,3,3_1,SMC
D-1759,all,8,5,2626,2340,39,18838,0,0,0,0,0,D,5,Alveolar type 2 cell,33,7,1,1,1_1,AT2
D-1760,all,8,7,3703,3596,26,21778,0,0,0,0,0,D,4,Classical DC subset 2,28,9,2,2,2_5,DC
D-1763,all,46,33,2749,3042,30,65190,0,0,0,0,0,D,12,Endothelial progenitor cell,46,33,2,2,2_5,DC
D-1764,all,58,31,2880,2206,20,60112,0,0,0,0,0,D,15,Arterial endothelial cell,53,31,5,5,5_1,Pericyte
D-1771,all,18,15,3577,5116,19,63205,0,0,0,0,0,D,7,Airway smooth muscle cell,34,15,3,3,3_1,SMC
D-1772,all,11,11,3096,5487,24,49675,0,0,0,0,0,D,2,Pericyte,28,11,5,5,5_1,Pericyte
D-1775,all,46,31,2518,5202,29,77023,0,0,0,0,0,D,11,Alveolar fibroblast 1,46,31,7,7,7_2,PatrolMac
D-1777,all,28,18,1960,4573,22,75572,0,0,0,0,0,D,7,Pericyte,41,18,5,5,5_3,Pericyte
D-1778,all,33,20,3663,5185,16,69342,0,0,0,0,0,D,4,Alveolar fibroblast 1,42,21,3,3,3_5,SMC
D-1779,all,67,35,3427,5688,12,77453,0,0,0,0,0,D,12,Alveolar macrophage,58,35,8,8,8_1,AlveolarMac
D-1780,all,19,13,3022,5517,11,71852,0,0,0,0,0,D,5,B cell,36,13,9,9,9,Bcell
D-1782,all,18,11,1995,4529,29,34503,0,0,0,0,0,D,2,Sox9+/Id2+ epithelial cell,35,11,8,8,8_3,InterstitialMac
D-1783,all,21,6,2809,4873,11,27208,0,0,0,0,0,D,19,Secondary crest myofibroblast,43,7,3,3,3_1,SMC
D-1784,all,86,26,2240,4128,27,79451,0,0,0,0,0,D,12,Alveolar type 1 cell,56,26,6,6,6,AT1
D-1785,all,33,24,2456,5615,21,71764,52,0,52,0,1,D,6,B cell,39,24,9,9,9,Bcell
D-1786,all,15,9,2340,4107,12,37350,0,0,0,0,0,D,4,Arterial endothelial cell,34,9,2,2,2_4,Artery
D-1787,all,42,25,2665,4829,15,92751,0,0,0,0,0,D,2,Capillary 1 cell,44,25,2,2,2_1,Capillary
D-1788,all,42,15,2011,4672,19,37301,0,0,0,0,0,D,26,Alveolar type 1 cell,45,15,2,2,2_6,pDC
