orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
H-339,all,27,11,1059,2861,30,36112,0,0,0,0,0,H,15,Alveolar type 2 cell,46,11,1,1,1_1,AT2
H-340,all,26,19,22,1987,18,76318,0,0,0,0,0,H,6,Capillary 1 cell,47,19,9,9,9,Bcell
H-342,all,38,18,402,3256,23,48344,0,0,0,0,0,H,6,CD8+ T cell,42,18,7,7,7_2,PatrolMac
H-343,all,33,16,617,2836,18,68364,0,0,0,0,0,H,14,Alveolar type 2 cell,43,17,2,2,2_2,InflamMac
H-346,all,41,32,705,2665,13,84974,0,0,0,0,0,H,7,Arterial endothelial cell,42,32,3,3,3_6,SCMF
H-347,all,9,7,1753,2099,24,41664,0,0,0,0,0,H,4,Sox9+/Id2+ epithelial cell,33,9,2,2,2_1,Capillary
H-348,all,20,13,231,3239,27,50590,0,0,0,0,0,H,4,Alveolar fibroblast 1,41,14,1,1,1_4_1,AlveolarFib
H-349,all,26,18,1252,2680,29,83476,0,0,0,0,0,H,9,Alveolar fibroblast 1,46,18,1,1,1_5_1,LymphaticEndo
H-350,all,46,24,92,3021,31,86650,0,0,0,0,0,H,12,Alveolar macrophage,46,24,8,8,8_1,AlveolarMac
H-351,all,42,25,1149,2549,10,54512,0,0,0,0,0,H,14,Alveolar fibroblast 1,45,25,1,1,1_5_1,LymphaticEndo
H-352,all,32,15,1101,3771,16,23185,0,0,0,0,0,H,19,Sox9+/Id2+ epithelial cell,42,15,1,1,1_3,AT2
H-354,all,107,24,341,2616,18,105786,0,0,0,0,0,H,81,Alveolar type 2 cell,51,15,1,1,1_3,AT2
H-356,all,19,14,440,2572,9,30141,0,0,0,0,0,H,4,Inflammatory monocyte,41,16,2,2,2_5,DC
H-357,all,42,26,112,3241,18,77450,0,0,0,0,0,H,6,Alveolar fibroblast 1,43,26,3,3,3_6,SCMF
H-362,all,31,24,317,3748,17,56097,0,0,0,0,0,H,4,Inflammatory monocyte,38,24,7,7,7_4,PatrolMac
H-365,all,27,5,1179,2602,36,20073,0,0,0,0,0,H,23,Alveolar type 2 cell,46,5,1,1,1_1,AT2
H-366,all,22,19,775,2550,19,47992,0,0,0,0,0,H,2,Alveolar fibroblast 1,43,19,1,1,1_5_2,AlveolarFib
H-367,all,36,21,1779,3237,10,70498,0,0,0,0,0,H,7,Alveolar fibroblast 1,40,22,1,1,1_5_1,LymphaticEndo
H-368,all,12,11,1898,3066,30,57771,0,0,0,0,0,H,3,CD8+ T cell,32,12,2,2,2_2,InflamMac
H-369,all,19,12,894,3506,16,70519,0,0,0,0,0,H,7,B cell,36,12,3,3,3_6,SCMF
H-370,all,20,13,495,2397,20,26636,0,0,0,0,0,H,5,Endothelial progenitor cell,38,13,5,5,5_3,Pericyte
H-372,all,17,11,1387,3378,15,27172,0,0,0,0,0,H,2,Endothelial progenitor cell,37,11,2,2,2_1,Capillary
H-373,all,12,10,162,3432,28,55947,0,0,0,0,0,H,6,B cell,29,10,9,9,9,Bcell
H-374,all,16,15,1828,2109,33,37068,0,0,0,0,0,H,3,Pericyte,36,16,3,3,3_5,SMC
H-375,all,48,33,447,2843,31,88668,0,0,0,0,0,H,12,Inflammatory monocyte,48,33,3,3,3_4,AdventitialFib
H-377,all,19,12,569,3492,23,62745,0,0,0,0,0,H,5,Capillary 1 cell,37,12,2,2,2_1,Capillary
H-378,all,15,8,335,3117,27,22681,0,0,0,0,0,H,8,Alveolar type 2 cell,37,8,1,1,1_1,AT2
H-380,all,12,11,868,3623,13,68392,0,0,0,0,0,H,2,Alveolar type 2 cell,30,11,1,1,1_3,AT2
H-382,all,12,10,354,3084,16,34867,0,0,0,0,0,H,3,Alveolar type 2 cell,31,10,1,1,1_3,AT2
H-383,all,26,15,360,2156,7,35198,0,0,0,0,0,H,3,Inflammatory monocyte,46,15,9,9,9,Bcell
H-384,all,39,25,662,3750,32,66589,0,0,0,0,0,H,6,Alveolar fibroblast 1,43,25,3,3,3_4,AdventitialFib
H-386,all,30,5,827,2497,19,52864,0,0,0,0,0,H,24,Alveolar type 2 cell,44,5,1,1,1_1,AT2
H-387,all,23,18,1281,3221,25,71156,0,0,0,0,0,H,5,Alveolar fibroblast 1,39,18,1,1,1_5_1,LymphaticEndo
H-388,all,33,13,957,2581,26,50864,0,0,0,0,0,H,23,Pericyte,43,13,5,5,5_1,Pericyte
H-392,all,22,16,321,2078,33,54211,0,0,0,0,0,H,4,Alveolar type 1 cell,43,16,6,6,6,AT1
H-395,all,37,17,1096,2855,35,44157,0,0,0,0,0,H,24,Alveolar type 2 cell,43,17,7,7,7_2,PatrolMac
H-396,all,35,20,1818,2524,23,79399,51,0,51,0,1,H,5,Secondary crest myofibroblast,43,21,3,3,3_1,SMC
H-402,all,29,22,1002,2965,21,98050,0,0,0,0,0,H,8,Alveolar fibroblast 1,38,23,3,3,3_1,SMC
H-403,all,11,5,298,2260,11,22147,0,0,0,0,0,H,7,Sox9+/Id2+ epithelial cell,36,5,1,1,1_1,AT2
H-405,all,57,20,1780,3190,10,42244,0,0,0,0,0,H,9,Alveolar type 1 cell,51,20,6,6,6,AT1
H-409,all,47,27,198,3424,20,93459,0,0,0,0,0,H,11,CD8+ T cell,47,27,7,7,7_2,PatrolMac
H-416,all,15,9,569,2600,10,24108,0,0,0,0,0,H,5,Inflammatory monocyte,32,9,5,5,5_3,Pericyte
H-418,all,19,13,200,2358,10,31761,0,0,0,0,0,H,2,Natural killer cell,40,14,2,2,2_2,InflamMac
H-421,all,36,22,416,3713,23,85096,0,0,0,0,0,H,6,Alveolar type 1 cell,41,22,9,9,9,Bcell
H-422,all,53,25,1727,2140,24,86818,0,0,0,0,0,H,27,Alveolar type 2 cell,53,26,3,3,3_1,SMC
H-423,all,21,11,65,2918,33,30920,0,0,0,0,0,H,2,Endothelial progenitor cell,41,12,2,2,2_1,Capillary
H-424,all,75,27,560,2041,19,79090,0,0,0,0,0,H,10,Natural killer cell,55,27,7,7,7_3,Tcell (CD8)
H-426,all,69,24,1269,3118,21,96171,0,0,0,0,0,H,42,Alveolar type 2 cell,56,24,1,1,1_3,AT2
H-427,all,22,18,813,3361,8,43425,0,0,0,0,0,H,4,Neutrophil,44,19,2,2,2_1,Capillary
H-428,all,64,26,254,3066,30,66814,0,0,0,0,0,H,13,Alveolar type 1 cell,56,26,6,6,6,AT1
H-430,all,49,25,233,3361,20,69484,0,0,0,0,0,H,6,Proliferative mesenchymal progenitor cell,49,25,7,7,7_2,PatrolMac
H-433,all,17,9,508,3336,37,42750,0,0,0,0,0,H,9,Sox9+/Id2+ epithelial cell,39,9,1,1,1_1,AT2
H-434,all,63,20,1941,3093,18,90913,0,0,0,0,0,H,47,Alveolar type 2 cell,53,20,1,1,1_3,AT2
H-435,all,37,20,491,2175,17,64411,0,0,0,0,0,H,5,Alveolar fibroblast 1,43,21,3,3,3_1,SMC
H-437,all,29,17,930,2316,17,36433,0,0,0,0,0,H,3,Capillary 2 cell,38,17,2,2,2_6,pDC
H-440,all,39,31,42,2315,30,64403,0,0,0,0,0,H,4,B cell,41,31,1,1,1_3,AT2
H-442,all,15,11,1609,3396,13,50255,0,0,0,0,0,H,5,Sox9+/Id2+ epithelial cell,31,11,5,5,5_3,Pericyte
H-445,all,19,14,767,3370,21,48163,0,0,0,0,0,H,2,Interstitial macrophage,40,14,8,8,8_2,InterstitialMac
H-446,all,21,12,276,3765,17,44197,0,0,0,0,0,H,11,Secondary crest myofibroblast,39,13,3,3,3_1,SMC
H-448,all,16,12,270,1954,13,65749,0,0,0,0,0,H,4,Inflammatory monocyte,37,14,2,2,2_5,DC
H-449,all,67,30,608,3422,24,131009,0,0,0,0,0,H,8,CD8+ T cell,57,30,6,6,6,AT1
H-451,all,15,11,475,3222,21,35597,0,0,0,0,0,H,2,Capillary 1 cell,35,11,2,2,2_1,Capillary
H-452,all,14,12,230,3792,22,62950,0,0,0,0,0,H,6,Capillary 1 cell,31,12,1,1,1_3,AT2
H-453,all,77,36,193,3500,17,116759,0,0,0,0,0,H,9,Alveolar fibroblast 1,61,36,1,1,1_5_2,AlveolarFib
H-456,all,23,16,1379,3655,28,54233,0,0,0,0,0,H,2,Endothelial progenitor cell,44,16,7,7,7_3,Tcell (CD8)
H-457,all,23,17,487,2360,27,34258,0,0,0,0,0,H,7,Proliferative mesenchymal progenitor cell,44,17,9,9,9,Bcell
H-458,all,31,8,507,2082,24,27684,0,0,0,0,0,H,24,Alveolar type 2 cell,44,8,1,1,1_3,AT2
H-459,all,10,9,369,3188,30,24836,0,0,0,0,0,H,2,Inflammatory monocyte,31,9,2,2,2_2,InflamMac
H-460,all,46,32,55,2418,23,78174,0,0,0,0,0,H,7,Classical DC subset 2,46,32,1,1,1_3,AT2
H-461,all,69,22,1184,2865,30,85207,0,0,0,0,0,H,10,Alveolar type 1 cell,53,22,6,6,6,AT1
H-462,all,33,19,411,3204,17,78969,0,0,0,0,0,H,9,Ciliated cell,42,19,1,1,1_3,AT2
H-463,all,30,16,364,3765,34,74669,0,0,0,0,0,H,5,Alveolar type 1 cell,40,16,6,6,6,AT1
H-464,all,26,20,1066,3756,21,70155,0,0,0,0,0,H,3,Capillary 1 cell,45,20,2,2,2_1,Capillary
H-467,all,8,7,1352,3356,27,23287,0,0,0,0,0,H,3,Alveolar type 1 cell,25,9,3,3,3_1,SMC
H-468,all,26,18,1927,3381,35,62310,0,0,0,0,0,H,8,Alveolar fibroblast 1,39,19,1,1,1_4_3,AlveolarFib
H-470,all,25,16,1452,3549,10,46814,0,0,0,0,0,H,3,Basophil,44,18,2,2,2_5,DC
H-472,all,66,15,397,3152,20,58923,0,0,0,0,0,H,47,Alveolar type 2 cell,53,15,1,1,1_3,AT2
H-473,all,10,9,1507,3529,14,57046,0,0,0,0,0,H,2,Pericyte,27,10,3,3,3_5,SMC
H-474,all,17,13,891,3122,25,39773,236,0,236,0,1,H,3,Capillary 1 cell,39,14,2,2,2_3,Vein
H-475,all,38,23,241,3009,38,69707,0,0,0,0,0,H,3,Arterial endothelial cell,42,24,2,2,2_4,Artery
H-476,all,10,8,818,2876,38,28264,0,0,0,0,0,H,3,Interstitial macrophage,28,8,3,3,3_4,AdventitialFib
H-477,all,61,40,1533,2633,16,73956,0,0,0,0,0,H,13,CD8+ T cell,56,40,3,3,3_4,AdventitialFib
H-478,all,30,19,1706,2458,33,73047,0,0,0,0,0,H,18,Pericyte,37,19,5,5,5_1,Pericyte
H-479,all,39,27,1803,2459,22,94308,0,0,0,0,0,H,6,Alveolar fibroblast 1,42,27,5,5,5_3,Pericyte
H-480,all,41,25,873,2352,14,51356,105,51,54,0.4857143,0.5142857,H,10,Chondrocyte,42,24,2,2,2_1,Capillary
H-481,all,13,9,400,3085,9,16373,0,0,0,0,0,H,4,Alveolar type 1 cell,32,9,6,6,6,AT1
H-482,all,75,14,194,3179,15,60833,0,0,0,0,0,H,63,AT1/AT2,53,14,1,1,1_3,AT2
H-485,all,13,5,1299,3662,40,23924,0,0,0,0,0,H,2,Alveolar type 1 cell,37,5,6,6,6,AT1
H-486,all,133,26,665,2805,17,88960,0,0,0,0,0,H,101,Alveolar type 2 cell,47,12,1,1,1_1,AT2
H-487,all,20,17,1219,2359,7,17628,0,0,0,0,0,H,7,CD4+ T cell,41,18,3,3,3_1,SMC
H-488,all,27,19,610,2991,23,55679,0,0,0,0,0,H,2,Alveolar type 2 cell,43,19,1,1,1_3,AT2
H-490,all,55,42,1182,2526,18,85044,0,0,0,0,0,H,12,Alveolar fibroblast 1,52,42,2,2,2_1,Capillary
H-492,all,18,7,0,2189,30,39279,0,0,0,0,0,H,8,Sox9+/Id2+ epithelial cell,39,7,1,1,1_1,AT2
H-493,all,7,4,1812,3056,4,7896,0,0,0,0,0,H,3,Alveolar type 1 cell,31,6,6,6,6,AT1
H-496,all,36,19,1380,3453,13,46681,0,0,0,0,0,H,6,Alveolar type 1 cell,41,19,6,6,6,AT1
H-501,all,8,7,1198,2587,34,17022,0,0,0,0,0,H,3,Alveolar fibroblast 1,31,8,1,1,1_4_3,AlveolarFib
H-502,all,79,22,539,2086,20,70717,0,0,0,0,0,H,55,CD4+ T cell,55,22,7,7,7_2,PatrolMac
H-503,all,30,11,278,2284,6,14339,0,0,0,0,0,H,17,Alveolar type 2 cell,43,11,1,1,1_1,AT2
H-505,all,43,20,898,2623,15,79113,0,0,0,0,0,H,15,Sox9+/Id2+ epithelial cell,45,20,8,8,8_2,InterstitialMac
H-507,all,10,9,882,2376,21,35823,0,0,0,0,0,H,2,Endothelial progenitor cell,30,9,3,3,3_4,AdventitialFib
H-511,all,57,28,971,2843,12,82398,0,0,0,0,0,H,14,Alveolar macrophage,55,28,8,8,8_1,AlveolarMac
H-513,all,17,13,885,3666,12,37429,0,0,0,0,0,H,2,B cell,35,13,9,9,9,Bcell
H-514,all,35,8,1199,2637,37,37445,0,0,0,0,0,H,31,Alveolar type 2 cell,45,8,1,1,1_3,AT2
H-520,all,28,19,289,2037,14,59764,0,0,0,0,0,H,7,Alveolar type 1 cell,42,19,6,6,6,AT1
H-521,all,15,14,128,3775,23,57088,0,0,0,0,0,H,5,B cell,32,14,3,3,3_4,AdventitialFib
H-523,all,22,13,1197,2560,28,38103,0,0,0,0,0,H,3,Alveolar type 1 cell,41,13,6,6,6,AT1
H-524,all,17,10,1604,3337,11,18419,0,0,0,0,0,H,7,Alveolar type 2 cell,35,10,1,1,1_1,AT2
H-526,all,46,19,1255,2735,36,47721,0,0,0,0,0,H,5,Sox9+/Id2+ epithelial cell,47,19,6,6,6,AT1
H-527,all,46,31,1422,2950,19,81804,0,0,0,0,0,H,11,Alveolar fibroblast 1,42,30,2,2,2_1,Capillary
H-528,all,7,6,1535,3641,19,38711,0,0,0,0,0,H,3,Proliferative mesenchymal progenitor cell,29,7,3,3,3_1,SMC
H-529,all,15,5,1825,2020,16,18822,0,0,0,0,0,H,4,Alveolar type 1 cell,38,5,6,6,6,AT1
H-530,all,36,20,874,3188,29,47070,0,0,0,0,0,H,11,CD4+ T cell,40,20,2,2,2_6,pDC
H-531,all,21,16,31,2932,30,36768,0,0,0,0,0,H,4,Venous endothelial cell,43,16,2,2,2_1,Capillary
H-532,all,40,25,1350,3545,15,75374,0,0,0,0,0,H,8,Arterial endothelial cell,41,25,2,2,2_4,Artery
H-533,all,13,12,373,3106,15,30277,0,0,0,0,0,H,2,Alveolar type 1 cell,32,12,6,6,6,AT1
H-534,all,29,23,875,3467,13,60537,0,0,0,0,0,H,3,Innate lymphoid cell,37,24,1,1,1_6_2,Neutrophil
H-535,all,51,33,1188,2331,12,59550,50,50,0,1,0,H,14,Interstitial macrophage,50,33,8,8,8_2,InterstitialMac
H-537,all,24,16,860,2540,19,61182,0,0,0,0,0,H,5,Alveolar fibroblast 1,43,16,7,7,7_4,PatrolMac
H-538,all,25,21,242,2700,32,91268,0,0,0,0,0,H,2,Inflammatory monocyte,47,21,5,5,5_3,Pericyte
H-540,all,50,25,432,2073,24,76556,0,0,0,0,0,H,11,AT1/AT2,49,25,6,6,6,AT1
H-541,all,21,16,1840,1964,14,49291,0,0,0,0,0,H,7,Alveolar fibroblast 1,40,16,8,8,8_2,InterstitialMac
H-542,all,38,22,66,3249,19,76002,0,0,0,0,0,H,8,B cell,40,22,3,3,3_4,AdventitialFib
H-546,all,17,13,939,3369,23,49524,0,0,0,0,0,H,5,Pericyte,34,13,5,5,5_1,Pericyte
H-547,all,23,14,1722,2367,38,36908,0,0,0,0,0,H,5,Alveolar fibroblast 1,41,14,2,2,2_4,Artery
H-548,all,36,27,1459,2947,6,46836,59,0,59,0,1,H,4,Alveolar type 1 cell,39,27,6,6,6,AT1
H-549,all,27,16,439,3212,17,35819,0,0,0,0,0,H,3,Pericyte,46,16,5,5,5_3,Pericyte
H-551,all,31,17,1796,2054,18,81743,0,0,0,0,0,H,4,CD4+ T cell,43,17,6,6,6,AT1
H-553,all,12,9,278,3130,22,18935,0,0,0,0,0,H,2,Neutrophil,33,10,2,2,2_2,InflamMac
H-554,all,18,13,17,3029,32,48453,0,0,0,0,0,H,7,B cell,39,13,9,9,9,Bcell
H-557,all,11,10,232,1963,12,19089,0,0,0,0,0,H,2,B cell,30,10,9,9,9,Bcell
H-560,all,17,7,1597,3360,10,16097,0,0,0,0,0,H,11,Sox9+/Id2+ epithelial cell,40,7,1,1,1_1,AT2
H-561,all,41,26,502,3672,14,93017,0,0,0,0,0,H,5,Secondary crest myofibroblast,42,26,2,2,2_1,Capillary
H-563,all,73,20,1735,2030,21,87546,0,0,0,0,0,H,55,Alveolar type 2 cell,53,20,1,1,1_3,AT2
H-564,all,17,11,328,3155,27,28417,0,0,0,0,0,H,9,Alveolar type 2 cell,36,11,8,8,8_3,InterstitialMac
H-565,all,17,14,26,3417,16,54885,0,0,0,0,0,H,2,B cell,35,14,9,9,9,Bcell
H-566,all,43,15,1797,3159,9,25610,0,0,0,0,0,H,7,Alveolar type 1 cell,45,15,6,6,6,AT1
H-567,all,32,12,1925,3337,26,68837,0,0,0,0,0,H,19,Alveolar type 2 cell,44,12,1,1,1_1,AT2
H-568,all,10,7,1387,2949,38,20684,0,0,0,0,0,H,8,Alveolar type 2 cell,32,7,1,1,1_3,AT2
H-569,all,24,9,1750,2418,37,58322,0,0,0,0,0,H,18,Alveolar type 2 cell,45,9,1,1,1_1,AT2
H-570,all,14,8,170,2776,36,18647,0,0,0,0,0,H,2,Neutrophil,31,8,2,2,2_6,pDC
H-573,all,11,10,159,3781,31,38259,0,0,0,0,0,H,2,Alveolar fibroblast 1,36,11,1,1,1_4_1,AlveolarFib
H-575,all,85,24,916,3055,30,80277,0,0,0,0,0,H,64,Venous endothelial cell,58,25,3,3,3_1,SMC
H-577,all,33,24,208,3256,32,63477,0,0,0,0,0,H,3,Arterial endothelial cell,40,25,2,2,2_4,Artery
H-579,all,15,8,1837,2965,35,34225,0,0,0,0,0,H,10,Neutrophil,36,8,6,6,6,AT1
H-580,all,19,9,1372,3416,10,23323,0,0,0,0,0,H,12,Alveolar type 2 cell,38,9,1,1,1_3,AT2
H-582,all,53,26,1554,3682,13,70812,0,0,0,0,0,H,15,Alveolar fibroblast 1,53,26,7,7,7_3,Tcell (CD8)
H-583,all,34,18,25,2970,25,60613,0,0,0,0,0,H,19,Sox9+/Id2+ epithelial cell,40,18,1,1,1_3,AT2
H-584,all,41,26,488,2871,34,66054,0,0,0,0,0,H,13,Alveolar type 1 cell,41,25,2,2,2_1,Capillary
H-585,all,27,21,456,2362,34,61210,0,0,0,0,0,H,10,Neutrophil,35,22,3,3,3_1,SMC
H-586,all,9,8,1735,3403,10,42568,0,0,0,0,0,H,2,CD4+ T cell,26,9,6,6,6,AT1
H-588,all,15,12,495,2821,31,41854,0,0,0,0,0,H,3,Alveolar fibroblast 1,35,13,2,2,2_4,Artery
H-593,all,33,10,369,2070,25,57861,0,0,0,0,0,H,2,Natural killer cell,43,10,7,7,7_3,Tcell (CD8)
H-594,all,57,30,1,3453,16,72040,0,0,0,0,0,H,14,Alveolar type 1 cell,57,31,3,3,3_1,SMC
H-595,all,45,15,1352,3475,24,68900,0,0,0,0,0,H,11,Alveolar type 1 cell,46,15,6,6,6,AT1
H-596,all,37,14,1647,2344,23,54175,0,0,0,0,0,H,9,Alveolar type 1 cell,43,14,6,6,6,AT1
H-598,all,43,24,120,2200,9,42172,0,0,0,0,0,H,9,Alveolar type 1 cell,44,24,6,6,6,AT1
H-600,all,16,11,1523,3673,17,47409,0,0,0,0,0,H,6,Alveolar fibroblast 1,38,12,2,2,2_4,Artery
H-601,all,10,8,14,3273,30,46514,0,0,0,0,0,H,3,Alveolar type 1 cell,33,9,2,2,2_3,Vein
H-602,all,7,5,140,3743,12,31362,0,0,0,0,0,H,3,B cell,16,8,8,8,8_1,AlveolarMac
H-607,all,30,18,357,3143,27,52664,0,0,0,0,0,H,10,Alveolar type 2 cell,40,19,2,2,2_2,InflamMac
H-612,all,29,21,1127,3805,15,59681,0,0,0,0,0,H,6,Alveolar fibroblast 1,39,22,3,3,3_1,SMC
H-613,all,22,11,1054,3655,5,27253,0,0,0,0,0,H,3,Alveolar fibroblast 1,41,11,2,2,2_3,Vein
H-614,all,34,18,1204,2807,34,81589,0,0,0,0,0,H,11,Pericyte,43,18,5,5,5_1,Pericyte
H-615,all,19,5,1695,2226,12,42349,0,0,0,0,0,H,17,Alveolar fibroblast 1,38,6,3,3,3_1,SMC
H-618,all,34,22,10,3329,13,91839,0,0,0,0,0,H,6,Capillary 1 cell,41,22,9,9,9,Bcell
H-619,all,12,3,1497,3688,20,57650,0,0,0,0,0,H,11,Sox9+/Id2+ epithelial cell,37,3,1,1,1_1,AT2
H-620,all,46,31,1681,2394,33,74230,0,0,0,0,0,H,9,Secretory cell,46,32,2,2,2_1,Capillary
H-624,all,15,9,1218,2409,17,25487,0,0,0,0,0,H,8,Secretory cell,30,9,5,5,5_1,Pericyte
H-625,all,30,18,1299,2797,38,78966,0,0,0,0,0,H,5,Alveolar type 1 cell,39,18,6,6,6,AT1
H-629,all,18,12,924,3681,15,68003,0,0,0,0,0,H,3,Alveolar fibroblast 1,36,12,1,1,1_5_2,AlveolarFib
H-631,all,19,14,1232,2386,12,29846,0,0,0,0,0,H,6,Sox9+/Id2+ epithelial cell,38,14,5,5,5_1,Pericyte
H-632,all,13,10,62,2327,31,31916,0,0,0,0,0,H,2,Pericyte,35,10,5,5,5_3,Pericyte
H-635,all,25,16,876,2850,38,38024,0,0,0,0,0,H,8,Interstitial macrophage,42,16,8,8,8_3,InterstitialMac
H-638,all,34,18,1865,2017,8,53695,0,0,0,0,0,H,8,Arterial endothelial cell,42,18,2,2,2_4,Artery
H-640,all,29,18,1690,2172,16,75265,0,0,0,0,0,H,14,Alveolar fibroblast 1,40,19,3,3,3_1,SMC
H-641,all,53,25,1658,3315,23,86665,0,0,0,0,0,H,10,Alveolar macrophage,52,25,8,8,8_1,AlveolarMac
H-644,all,7,4,109,3758,21,29066,0,0,0,0,0,H,2,Alveolar macrophage,26,7,2,2,2_5,DC
H-645,all,25,12,1283,3149,29,46271,0,0,0,0,0,H,10,Arterial endothelial cell,44,14,2,2,2_4,Artery
H-647,all,24,17,631,2980,11,36045,0,0,0,0,0,H,4,Endothelial progenitor cell,43,17,5,5,5_3,Pericyte
H-654,all,19,17,1479,3609,36,52576,0,0,0,0,0,H,2,Alveolar fibroblast 1,38,17,1,1,1_5_2,AlveolarFib
H-656,all,8,8,1832,2427,7,23775,0,0,0,0,0,H,2,Capillary 2 cell,23,9,1,1,1_2_1,Tcell (CD4)
H-657,all,11,10,1854,2921,34,37982,0,0,0,0,0,H,2,Inflammatory monocyte,35,11,2,2,2_2,InflamMac
H-662,all,18,14,892,2900,30,30086,0,0,0,0,0,H,7,Pericyte,36,14,5,5,5_1,Pericyte
H-668,all,12,10,950,3657,8,37955,0,0,0,0,0,H,3,Arterial endothelial cell,31,11,2,2,2_4,Artery
H-669,all,20,11,1407,3386,6,17331,0,0,0,0,0,H,9,Sox9+/Id2+ epithelial cell,42,11,7,7,7_3,Tcell (CD8)
H-672,all,29,7,1120,2436,24,34437,0,0,0,0,0,H,22,Sox9+/Id2+ epithelial cell,43,7,1,1,1_3,AT2
H-673,all,25,17,395,2122,16,42973,0,0,0,0,0,H,8,Vascular smooth muscle cell,44,17,3,3,3_6,SCMF
H-674,all,64,17,1804,1994,14,68457,0,0,0,0,0,H,9,Capillary 2 cell,52,17,6,6,6,AT1
H-675,all,10,8,45,2956,24,29087,0,0,0,0,0,H,2,Proliferative mesenchymal progenitor cell,33,9,3,3,3_1,SMC
H-676,all,11,9,1721,1962,24,38877,0,0,0,0,0,H,3,Alveolar type 1 cell,29,9,2,2,2_6,pDC
H-678,all,32,15,5,2987,27,58671,0,0,0,0,0,H,22,Alveolar type 2 cell,42,15,1,1,1_3,AT2
H-681,all,17,11,1698,2297,34,32846,0,0,0,0,0,H,2,Endothelial progenitor cell,36,11,3,3,3_4,AdventitialFib
H-683,all,12,8,39,2287,28,38425,0,0,0,0,0,H,2,Proliferative mesenchymal progenitor cell,30,8,1,1,1_2_1,Tcell (CD4)
H-684,all,21,17,262,1998,17,61785,0,0,0,0,0,H,4,Alveolar fibroblast 1,40,17,2,2,2_3,Vein
H-685,all,43,23,381,2579,17,44675,0,0,0,0,0,H,19,Alveolar type 2 cell,45,23,1,1,1_3,AT2
H-692,all,22,11,1402,3628,21,54307,0,0,0,0,0,H,2,Endothelial progenitor cell,41,11,2,2,2_1,Capillary
H-693,all,11,8,1354,3317,30,35549,0,0,0,0,0,H,4,Pericyte,29,8,5,5,5_1,Pericyte
H-694,all,13,10,1665,3393,34,27819,0,0,0,0,0,H,2,Proliferative mesenchymal progenitor cell,35,10,3,3,3_4,AdventitialFib
H-695,all,26,7,263,2307,6,9212,0,0,0,0,0,H,14,Sox9+/Id2+ epithelial cell,44,7,1,1,1_1,AT2
H-699,all,144,60,1811,5174,20,78585,0,0,0,0,0,H,32,Alveolar fibroblast 1,45,29,1,1,1_5_1,LymphaticEndo
H-700,all,34,19,767,3863,19,44296,0,0,0,0,0,H,17,Inflammatory monocyte,40,20,3,3,3_1,SMC
H-701,all,69,23,1761,4824,10,41478,0,0,0,0,0,H,6,Alveolar type 1 cell,52,23,6,6,6,AT1
H-703,all,36,18,908,4324,11,35699,0,0,0,0,0,H,6,Natural killer cell,44,19,2,2,2_2,InflamMac
H-704,all,45,22,947,5364,8,27618,0,0,0,0,0,H,5,Proliferative mesenchymal progenitor cell,47,23,3,3,3_1,SMC
H-706,all,36,15,1081,4444,8,54497,0,0,0,0,0,H,5,Alveolar type 1 cell,41,15,6,6,6,AT1
H-707,all,63,31,1649,4998,23,54011,0,0,0,0,0,H,22,Pericyte,58,32,1,1,1_4_3,AlveolarFib
H-708,all,67,31,971,5013,24,89446,0,0,0,0,0,H,21,Inflammatory monocyte,55,31,3,3,3_4,AdventitialFib
H-709,all,28,18,217,5314,25,43061,0,0,0,0,0,H,13,Innate lymphoid cell,38,19,3,3,3_2,SMC
H-710,all,27,17,506,5564,31,65341,0,0,0,0,0,H,12,Airway smooth muscle cell,42,17,3,3,3_2,SMC
H-713,all,42,22,1937,4808,17,62946,0,0,0,0,0,H,13,Inflammatory monocyte,45,23,3,3,3_2,SMC
H-714,all,11,7,748,4929,37,32873,0,0,0,0,0,H,2,T regulatory cell,29,7,7,7,7_2,PatrolMac
H-715,all,103,50,1356,4543,20,112526,0,0,0,0,0,H,17,Inflammatory monocyte,57,41,2,2,2_5,DC
H-716,all,144,61,352,5323,26,83157,0,0,0,0,0,H,32,Alveolar fibroblast 2,48,30,3,3,3_3,AdventitialFib
H-718,all,108,35,606,5097,21,56556,0,0,0,0,0,H,19,Alveolar type 1 cell,50,21,6,6,6,AT1
H-719,all,29,18,637,5659,26,54545,0,0,0,0,0,H,6,Airway smooth muscle cell,40,19,3,3,3_2,SMC
H-720,all,54,35,870,4806,25,102148,69046,0,69046,0,1,H,11,Capillary 1 cell,55,36,3,3,3_2,SMC
H-721,all,94,51,305,3948,30,87181,0,0,0,0,0,H,12,Secretory cell,64,51,7,7,7_2,PatrolMac
H-722,all,77,34,1862,4852,30,54169,0,0,0,0,0,H,12,Sox9+/Id2+ epithelial cell,56,33,2,2,2_1,Capillary
H-723,all,88,34,643,4895,19,72682,0,0,0,0,0,H,17,Arterial endothelial cell,58,34,6,6,6,AT1
H-724,all,68,32,1283,3994,16,86064,0,0,0,0,0,H,19,Alveolar fibroblast 1,54,32,1,1,1_5_2,AlveolarFib
