x
D-1759,AT2
D-1760,DC
D-1763,DC
D-1764,Pericyte
D-1771,SMC
D-1772,Pericyte
D-1775,PatrolMac
D-1777,Pericyte
D-1778,SMC
D-1779,AlveolarMac
D-1780,Bcell
D-1782,InterstitialMac
D-1783,SMC
D-1784,AT1
D-1785,Bcell
D-1786,Artery
D-1787,Capillary
D-1788,pDC
D-1790,Artery
D-1794,AT1
D-1795,SMC
D-1796,SMC
D-1799,Pericyte
D-1800,Neutrophil
D-1801,SMC
D-1802,SCMF
D-1803,Vein
D-1805,SMC
D-1806,SMC
D-1807,AT2
D-1808,AT1
D-1810,AlveolarFib
D-1812,AlveolarFib
D-1813,AT2
D-1814,pDC
D-1815,pDC
D-1817,AlveolarFib
D-1818,LymphaticEndo
D-1819,LymphaticEndo
D-1821,Neutrophil
D-1823,Bcell
D-1824,SMC
D-1825,AT1
D-1828,DC
D-1829,Tcell (CD8)
D-1830,SMC
D-1832,SMC
D-1833,SMC
D-1836,Capillary
D-1837,InflamMac
D-1838,Tcell (CD8)
D-1839,Pericyte
D-1840,LymphaticEndo
D-1841,Capillary
D-1842,AT1
D-1843,AT1
D-1844,InflamMac
D-1845,SMC
D-1846,AT2
D-1848,AT2
D-1849,Capillary
D-1850,PatrolMac
D-1851,AT1
D-1852,AT2
D-1854,Artery
D-1855,AlveolarFib
D-1857,SMC
D-1859,pDC
D-1860,Capillary
D-1861,pDC
D-1862,AT1
D-1863,Neutrophil
D-1865,Capillary
D-1868,Capillary
D-1870,InterstitialMac
D-1871,AT2
D-1874,Vein
D-1875,Capillary
D-1876,AT1
D-1877,InterstitialMac
D-1878,AT1
D-1879,Vein
D-1883,PatrolMac
D-1884,SMC
D-1885,DC
D-1888,AT1
D-1890,Pericyte
D-1892,AT2
D-1894,InterstitialMac
D-1895,AT2
D-1896,Capillary
D-1897,AT1
D-1898,Pericyte
D-1899,Pericyte
D-1901,Capillary
D-1902,AT1
D-1903,AlveolarMac
D-1904,SMC
D-1905,AT1
D-1906,Capillary
D-1908,PatrolMac
D-1910,Artery
D-1913,PatrolMac
D-1914,AT2
D-1916,AT2
D-1917,AT2
D-1918,DC
D-1920,SMC
D-1922,PatrolMac
D-1923,AT2
D-1924,PatrolMac
D-1926,InflamMac
D-1927,Vein
D-1930,AT1
D-1931,DC
D-1932,AlveolarMac
D-1934,Pericyte
D-1935,Artery
D-1936,AT1
D-1940,AT1
D-1941,SMC
D-1942,AT2
D-1944,AT2
D-1945,SMC
D-1946,AT2
D-1947,Pericyte
D-1948,SMC
D-1950,Capillary
D-1952,AT2
D-1955,InflamMac
D-1964,Pericyte
D-1968,Artery
D-1969,Capillary
D-1970,Capillary
D-1971,AT2
D-1973,DC
D-1979,AlveolarMac
D-1981,SCMF
D-1989,AlveolarMac
D-1994,Capillary
D-1995,Capillary
D-1999,SCMF
D-2000,Artery
D-2005,AT2
D-2007,AT2
D-2010,DC
D-2014,AT1
D-2016,AT1
D-2018,AT1
D-2021,AlveolarFib
D-2023,Artery
D-2025,SMC
D-2027,SMC
D-2028,LymphaticEndo
D-2032,SMC
D-2033,AT2
D-2034,AT2
D-2035,AdventitialFib
D-2042,Pericyte
D-2046,SMC
D-2047,SMC
D-2048,AT2
D-2052,InflamMac
D-2063,SMC
D-2066,SMC
D-2067,InflamMac
D-2068,AT1
D-2069,DC
D-2071,AlveolarMac
D-2072,AT1
D-2073,AT2
D-2074,Bcell
D-2075,AT1
D-2076,Vein
D-2077,AT1
D-2078,DC
D-2079,AT2
D-2080,AT2
D-2081,Pericyte
D-2082,AdventitialFib
D-2083,Vein
D-2084,AT1
D-2088,Pericyte
D-2089,SMC
D-2090,Bcell
D-2091,Capillary
D-2093,SMC
D-2094,AT2
D-2095,AT1
D-2097,LymphaticEndo
D-2098,Vein
D-2100,AT1
D-2103,Vein
D-2104,Bcell
D-2105,AlveolarMac
D-2106,Pericyte
D-2107,SMC
D-2108,Artery
D-2109,AT1
D-2111,AT2
D-2114,Bcell
D-2115,Capillary
D-2116,SMC
D-2118,AT2
D-2119,AT2
D-2120,InterstitialMac
D-2122,AT2
D-2123,AT1
D-2124,PatrolMac
D-2125,SMC
D-2130,Bcell
D-2132,Vein
D-2134,AT2
D-2135,AdventitialFib
D-2136,AT2
D-2138,Pericyte
D-2139,Pericyte
D-2140,Pericyte
D-2141,SCMF
D-2142,DC
D-2146,SCMF
D-2147,pDC
D-2148,Tcell (CD8)
D-2149,SMC
D-2150,AT2
D-2151,PatrolMac
D-2152,Artery
D-2153,Pericyte
D-2154,AT1
D-2155,AT1
D-2156,AlveolarFib
D-2157,AlveolarFib
D-2161,pDC
D-2165,AT1
D-2166,AT2
D-2167,AT1
D-2168,InflamMac
D-2169,SMC
D-2170,Bcell
D-2172,SCMF
D-2174,SMC
D-2176,DC
D-2177,AT1
D-2178,Pericyte
D-2180,AT1
D-2183,AlveolarMac
D-2187,SMC
D-2188,Pericyte
D-2189,AT2
D-2191,AT1
D-2192,AT2
D-2193,Artery
D-2194,AT2
D-2196,AT1
D-2197,AlveolarMac
D-2200,AdventitialFib
D-2201,AT2
D-2202,Tcell (CD8)
D-2203,AlveolarFib
D-2204,PatrolMac
D-2205,SMC
D-2207,pDC
D-2208,AlveolarFib
D-2209,InflamMac
D-2210,Neutrophil
D-2215,AT1
D-2216,SMC
D-2217,Pericyte
D-2219,SMC
D-2220,DC
D-2227,PatrolMac
D-2230,AlveolarFib
D-2232,AT1
D-2233,Capillary
D-2234,Bcell
D-2235,LymphaticEndo
D-2236,SCMF
D-2237,SMC
D-2238,Capillary
D-2240,Capillary
D-2241,SMC
D-2243,Vein
D-2244,InterstitialMac
D-2245,AT2
D-2250,Bcell
D-2252,Bcell
D-2254,SMC
